Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,Referral Score,,
9464,Hardware,56,0,2,Yes,Explorer,5,2.75,126000,10,1,8
9465,Hardware,41,0,2,No,Explorer,1,1.75,55000,6,1,8
9466,Software,39,0,1,Yes,Explorer,5,2.03,93000,7,1,9
9467,Hardware,62,1,1,No,Analyst,5,2.86,69600,7,1,9
9468,Software,22,0,1,Yes,Explorer,4,2.13,54000,9,1,9
9469,Hardware,48,1,2,Yes,Diplomat,4,1.36,79400,10,1,9
9470,Software,36,1,1,Yes,Analyst,2,2,60800,4,1,9
9471,Software,31,1,2,Yes,Explorer,2,2.49,56800,4,1,9
9472,Software,29,0,2,Yes,Explorer,6,1.24,84000,10,1,9
9473,Software,52,0,1,Yes,Sentinel,5,3.97,92000,10,1,9
9474,Software,43,0,2,No,Sentinel,1,2.13,52000,3,1,9
9475,Software,43,0,2,Yes,Explorer,1,1.97,59000,7,1,9
9476,Hardware,64,0,1,Yes,Sentinel,1,3.92,72000,6,1,9
9477,Hardware,37,0,2,Yes,Sentinel,1,1.41,43000,4,1,9
9478,Software,53,1,1,Yes,Explorer,0,1.7,62400,4,1,9
9479,Hardware,44,1,1,Yes,Diplomat,2,3.48,94200,8,1,9
9480,Software,35,0,4,Yes,Sentinel,3,3.94,107000,8,1,9
9481,Software,40,1,9,Yes,Sentinel,5,2.05,56000,5,1,9
9482,Software,46,0,9,Yes,Explorer,4,3.32,114000,10,1,9
9483,Software,43,1,6,Yes,Sentinel,3,3.25,76400,6,1,9
9484,Hardware,41,1,2,Yes,Explorer,4,3.06,90800,9,1,9
9485,Software,51,0,2,Yes,Analyst,5,1.62,74000,5,1,9
9486,Hardware,61,0,1,No,Diplomat,0,1.74,55000,5,1,9
9487,Hardware,39,1,2,Yes,Explorer,3,2.69,95200,8,1,9
9488,Hardware,39,0,2,Yes,Explorer,3,4,112000,9,1,9
9489,Software,26,0,2,Yes,Analyst,5,2.89,60000,3,1,9
9490,Software,42,1,2,Yes,Analyst,5,3.1,76600,7,1,9
9491,Software,39,0,1,No,Diplomat,2,1.81,43000,6,1,9
9492,Hardware,32,0,11,Yes,Explorer,1,4,75000,9,1,9
9493,Hardware,44,0,1,No,Explorer,0,2.86,65000,5,1,9
9494,Software,47,1,1,Yes,Explorer,1,1.62,49600,6,1,9
9495,Hardware,65,1,1,Yes,Sentinel,3,1.24,44000,5,1,9
9496,Hardware,63,1,2,Yes,Sentinel,0,2.56,38400,3,1,9
9497,Hardware,42,0,1,Yes,Diplomat,1,1.17,61000,4,1,9
9498,Hardware,45,0,5,Yes,Analyst,1,2.99,80000,4,1,9
9499,Hardware,49,0,1,Yes,Explorer,3,4,108000,8,1,9
9500,Software,32,1,2,No,Explorer,2,2.46,48600,4,1,9
9501,Hardware,59,1,1,Yes,Explorer,2,1.2,58200,4,1,9
9502,Software,42,0,2,No,Explorer,1,1.62,49000,6,1,9
9503,Hardware,34,0,2,Yes,Diplomat,0,2.47,58000,5,1,9
9504,Software,32,0,3,Yes,Diplomat,5,1.44,105000,7,1,9
9505,Software,52,0,2,Yes,Sentinel,2,3.97,85000,5,1,9
9506,Hardware,34,0,2,Yes,Explorer,1,2.69,77000,4,1,9
9507,Hardware,59,1,7,No,Diplomat,0,4,65200,7,1,9
9508,Hardware,49,0,1,Yes,Diplomat,6,2,98000,8,1,9
9509,Software,39,1,2,Yes,Explorer,2,3.21,72200,8,1,9
9510,Hardware,45,0,1,No,Diplomat,6,3.91,130000,9,1,9
9511,Software,50,0,1,Yes,Explorer,3,1.24,79000,9,1,9
9512,Software,35,1,1,Yes,Diplomat,1,2.89,57000,5,1,9
9513,Hardware,29,0,2,Yes,Analyst,6,4,103000,9,1,9
9514,Software,23,1,1,No,Explorer,5,1.96,67400,9,1,9
9515,Hardware,27,1,2,Yes,Explorer,3,2.16,69600,5,1,9
9516,Software,38,0,6,Yes,Explorer,5,2.79,113000,10,1,9
9517,Software,39,1,2,Yes,Analyst,5,2.29,67200,8,1,9
9518,Software,55,1,1,No,Sentinel,4,2.89,59000,5,1,9
9519,Hardware,37,1,2,Yes,Explorer,2,2.89,65600,5,1,9
9520,Software,37,0,1,Yes,Analyst,4,3.9,99000,5,1,9
9521,Software,56,1,2,Yes,Explorer,3,3.74,82800,9,1,9
9522,Hardware,36,0,2,No,Diplomat,5,3.26,88000,10,1,9
9523,Software,48,0,8,Yes,Diplomat,3,3.55,130000,9,1,9
9524,Software,52,0,4,Yes,Explorer,3,3.16,120000,10,1,9
9525,Hardware,37,1,8,Yes,Diplomat,3,3.47,61600,7,1,9
9526,Software,30,1,1,Yes,Diplomat,3,2.3,70000,5,1,9
9527,Software,36,1,5,Yes,Diplomat,2,3.66,80800,9,1,9
9528,Hardware,38,0,1,Yes,Explorer,5,2.25,89000,10,1,9
9529,Hardware,51,1,1,Yes,Diplomat,1,4,94800,5,1,9
9530,Hardware,60,1,1,Yes,Diplomat,3,3.81,79000,9,1,9
9531,Software,45,1,5,Yes,Explorer,1,3.15,72000,5,1,9
9532,Hardware,32,0,1,No,Explorer,1,1.88,47000,7,1,9
9533,Software,23,0,2,Yes,Explorer,2,2.51,33000,6,1,9
9534,Hardware,43,0,2,Yes,Explorer,0,2.16,54000,4,1,9
9535,Hardware,25,0,3,Yes,Explorer,1,4,55000,7,1,9
9536,Software,34,1,2,No,Explorer,2,2.86,62200,4,1,9
9537,Hardware,53,0,3,Yes,Sentinel,1,4,71000,4,1,9
9538,Hardware,36,0,2,No,Diplomat,6,1.64,88000,9,1,9
9539,Software,27,0,1,Yes,Diplomat,3,2.74,47000,8,1,9
9540,Hardware,53,1,2,Yes,Explorer,2,3.86,63400,7,1,9
9541,Software,32,1,2,Yes,Explorer,5,1.95,84600,6,1,9
9542,Hardware,52,1,6,Yes,Explorer,3,1.8,63600,9,1,9
9543,Software,39,0,2,Yes,Explorer,3,2.19,87000,6,1,9
9544,Hardware,52,1,12,Yes,Explorer,2,2.98,102600,9,1,9
9545,Software,29,0,2,No,Diplomat,2,2.09,42000,9,1,9
9546,Hardware,25,0,2,Yes,Diplomat,3,2.55,67000,8,1,9
9547,Hardware,33,0,1,Yes,Analyst,2,3.74,80000,6,1,9
9548,Hardware,53,1,12,Yes,Sentinel,5,2.89,124400,10,1,9
9549,Software,31,0,3,Yes,Sentinel,4,2.1,60000,5,1,9
9550,Software,50,0,2,Yes,Diplomat,4,2.06,75000,6,1,9
9551,Software,39,1,8,Yes,Analyst,2,2.48,51200,5,1,9
9552,Hardware,55,0,12,Yes,Explorer,2,2.48,105000,8,1,9
9553,Software,23,0,1,Yes,Explorer,3,1.79,63000,7,1,9
9554,Hardware,36,0,1,Yes,Diplomat,5,3.49,109000,7,1,9
9555,Software,30,0,2,Yes,Explorer,0,2.21,61000,2,1,9
9556,Hardware,27,1,5,No,Diplomat,2,3.45,58600,6,1,9
9557,Software,43,1,2,No,Explorer,4,3.4,68400,10,1,9
9558,Software,39,0,6,Yes,Sentinel,3,2.81,85000,4,1,9
9559,Software,24,1,2,Yes,Explorer,5,3.44,91200,10,1,9
9560,Software,45,0,2,Yes,Sentinel,4,1.22,73000,4,1,9
9561,Hardware,48,1,10,No,Explorer,0,1.17,41400,6,1,9
9562,Software,25,0,1,Yes,Diplomat,1,1.29,57000,5,1,9
9563,Software,31,1,2,Yes,Diplomat,2,1.77,63800,9,1,9
9564,Software,24,0,7,Yes,Diplomat,2,2.38,52000,9,1,9
9565,Software,54,1,2,Yes,Diplomat,6,2.15,96200,9,1,9
9566,Hardware,61,1,10,Yes,Diplomat,1,2.33,68800,7,1,9
9567,Software,32,0,1,Yes,Explorer,2,2.1,78000,6,1,9
9568,Software,33,1,2,Yes,Diplomat,1,3.58,58400,8,1,9
9569,Software,42,0,1,Yes,Diplomat,2,2.41,60000,5,1,9
9570,Hardware,29,1,2,Yes,Analyst,1,2.22,52200,3,1,9
9571,Hardware,27,0,5,Yes,Explorer,1,2.98,56000,5,1,9
9572,Hardware,42,0,2,No,Explorer,3,2.53,99000,7,1,9
9573,Hardware,31,1,1,Yes,Analyst,2,1.58,59800,4,1,9
9574,Software,40,1,2,No,Analyst,4,2.95,58000,5,1,9
9575,Software,30,0,1,Yes,Explorer,5,2.83,103000,9,1,9
9576,Software,36,1,1,Yes,Sentinel,2,1.6,63800,2,1,9
9577,Software,40,0,1,No,Diplomat,2,3.19,54000,7,1,9
9578,Software,42,1,2,Yes,Diplomat,1,3.92,68600,10,1,9
9579,Software,57,0,2,No,Explorer,2,1.43,57000,5,1,9
9580,Software,26,0,2,Yes,Explorer,2,2.1,46000,6,1,9
9581,Software,48,0,2,Yes,Explorer,2,1.68,93000,6,1,9
9582,Hardware,45,0,1,Yes,Explorer,1,4,95000,6,1,9
9583,Software,52,0,2,Yes,Diplomat,4,2.37,108000,10,1,9
9584,Software,35,1,2,Yes,Explorer,2,1.72,66000,5,1,9
9585,Software,30,0,4,No,Diplomat,2,3.66,77000,9,1,9
9586,Software,28,1,6,Yes,Sentinel,1,1.7,46400,3,1,9
9587,Software,36,0,2,Yes,Explorer,5,2.74,93000,8,1,9
9588,Software,30,0,2,Yes,Analyst,5,3.17,48000,5,1,9
9589,Software,36,0,1,Yes,Sentinel,1,3.4,56000,3,1,9
9590,Software,44,0,7,Yes,Analyst,4,3.96,98000,8,1,9
9591,Hardware,30,1,9,Yes,Diplomat,5,2.48,75000,10,1,9
9592,Hardware,37,0,1,Yes,Diplomat,2,2.43,64000,6,1,9
9593,Hardware,48,0,2,Yes,Diplomat,2,4,99000,7,1,9
9594,Software,40,0,3,Yes,Diplomat,2,3.57,74000,7,1,9
9595,Hardware,28,1,4,No,Sentinel,3,1.34,43400,3,1,9
9596,Software,24,0,6,No,Sentinel,4,1.79,49000,5,1,9
9597,Software,49,1,1,Yes,Explorer,2,1.64,74200,7,1,9
9598,Software,26,0,1,No,Diplomat,2,1.33,39000,5,1,9
9599,Software,23,1,2,Yes,Diplomat,1,2.87,41400,4,1,9
9600,Software,32,0,2,Yes,Sentinel,2,2.02,65000,5,1,9
9601,Hardware,54,0,3,Yes,Analyst,6,1.26,78000,9,1,9
9602,Software,46,0,2,Yes,Analyst,5,1.37,76000,5,1,9
9603,Hardware,31,1,1,Yes,Diplomat,2,3.35,64800,6,1,9
9604,Hardware,32,1,1,Yes,Explorer,1,2.78,67600,5,1,9
9605,Software,46,1,2,No,Sentinel,3,2,50800,4,1,9
9606,Software,28,0,4,No,Diplomat,1,1.76,45000,6,1,9
9607,Hardware,58,1,8,Yes,Diplomat,1,1.31,57400,8,1,9
9608,Hardware,43,0,2,Yes,Diplomat,1,2.66,104000,7,1,9
9609,Hardware,60,0,9,Yes,Explorer,0,1.66,65000,6,1,9
9610,Hardware,27,1,9,No,Explorer,1,4,50600,6,1,9
9611,Software,36,1,8,Yes,Diplomat,3,1.55,68800,8,1,9
9612,Hardware,50,0,2,No,Sentinel,2,4,72000,4,1,9
9613,Software,30,1,1,Yes,Diplomat,3,3.05,68000,5,1,9
9614,Software,33,0,1,Yes,Explorer,0,2.11,49000,2,1,9
9615,Software,53,1,7,Yes,Diplomat,4,1.78,71400,7,1,9
9616,Software,45,0,9,Yes,Diplomat,4,2.25,86000,8,1,9
9617,Software,42,0,1,No,Analyst,4,2,73000,5,1,9
9618,Hardware,61,0,1,No,Explorer,3,2.52,92000,5,1,9
9619,Hardware,61,0,2,Yes,Explorer,1,3.27,67000,7,1,9
9620,Software,25,0,7,Yes,Diplomat,3,2.17,56000,6,1,9
9621,Software,41,0,2,No,Explorer,2,3.84,121000,9,1,9
9622,Software,44,0,2,Yes,Explorer,2,2.08,69000,6,1,9
9623,Software,22,1,4,Yes,Explorer,4,2.23,56600,9,1,9
9624,Software,46,0,5,No,Diplomat,2,3.45,111000,10,1,9
9625,Hardware,43,1,7,No,Diplomat,3,3.32,92400,6,1,9
9626,Software,39,1,1,Yes,Explorer,5,2.26,104200,10,1,9
9627,Hardware,46,1,1,Yes,Explorer,2,3.97,89800,7,1,9
9628,Software,53,0,1,Yes,Explorer,4,2.17,89000,10,1,9
9629,Hardware,29,1,1,Yes,Diplomat,0,2.94,66200,7,1,9
9630,Hardware,59,1,2,Yes,Explorer,3,4,89200,8,1,9
9631,Hardware,25,1,1,Yes,Analyst,5,3.24,77000,5,1,10
9632,Hardware,28,1,2,Yes,Analyst,0,3.29,50400,2,1,10
9633,Software,51,0,4,No,Explorer,3,3.82,81000,7,1,10
9634,Hardware,38,0,2,Yes,Analyst,1,2.07,54000,5,1,10
9635,Hardware,42,0,3,Yes,Diplomat,2,3.7,107000,10,1,10
9636,Software,34,0,2,Yes,Diplomat,1,3.28,57000,4,1,10
9637,Hardware,29,0,1,Yes,Diplomat,6,1.26,67000,8,1,10
9638,Hardware,38,0,1,Yes,Explorer,3,1.97,94000,6,1,10
9639,Software,29,1,2,Yes,Explorer,2,1.24,55200,10,1,10
9640,Software,22,1,2,Yes,Sentinel,0,2.24,28600,3,1,10
9641,Hardware,27,1,1,Yes,Explorer,1,1.17,51600,4,1,10
9642,Hardware,60,0,2,Yes,Sentinel,1,4,61000,8,1,10
9643,Software,21,0,1,Yes,Sentinel,4,3.7,55000,7,1,10
9644,Software,33,1,2,No,Sentinel,6,2.33,67400,6,1,10
9645,Software,37,0,2,Yes,Explorer,2,1.13,75000,6,1,10
9646,Software,39,0,1,Yes,Explorer,5,1.57,57000,8,1,10
9647,Software,35,0,1,No,Explorer,5,3.59,109000,7,1,10
9648,Software,42,1,12,No,Sentinel,4,2.59,66600,9,1,10
9649,Software,33,0,1,Yes,Diplomat,2,3.21,75000,6,1,10
9650,Hardware,60,0,3,Yes,Sentinel,2,1.76,58000,4,1,10
9651,Software,32,0,1,Yes,Sentinel,1,3.41,71000,4,1,10
9652,Hardware,65,0,1,No,Analyst,2,4,64000,5,1,10
9653,Software,33,0,1,No,Explorer,0,3.62,54000,4,1,10
9654,Software,41,0,2,Yes,Diplomat,3,1.82,82000,6,1,10
9655,Software,44,1,2,Yes,Sentinel,1,2.57,40200,3,1,10
9656,Hardware,48,1,9,Yes,Diplomat,3,4,126400,9,1,10
9657,Hardware,35,0,1,Yes,Diplomat,2,1.13,52000,5,1,10
9658,Software,42,1,1,Yes,Analyst,3,3.86,65600,6,1,10
9659,Hardware,52,0,2,Yes,Diplomat,0,1.64,72000,3,1,10
9660,Hardware,35,0,2,Yes,Diplomat,2,3.45,89000,5,1,10
9661,Hardware,34,1,2,No,Diplomat,3,3.35,41200,5,1,10
9662,Software,32,0,1,Yes,Diplomat,4,1.83,84000,5,1,10
9663,Software,37,1,2,Yes,Diplomat,2,1.76,62600,10,1,10
9664,Software,24,0,5,Yes,Explorer,4,3.64,96000,9,1,10
9665,Hardware,40,0,2,Yes,Sentinel,5,2.85,75000,5,1,10
9666,Hardware,33,0,2,Yes,Explorer,4,4,110000,7,1,10
9667,Hardware,28,1,1,Yes,Diplomat,0,2.55,55400,10,1,10
9668,Software,52,0,2,Yes,Diplomat,1,3.06,59000,6,1,10
9669,Software,36,0,1,Yes,Explorer,2,3.31,66000,4,1,10
9670,Software,31,0,1,No,Explorer,4,2.21,81000,9,1,10
9671,Software,45,0,1,Yes,Analyst,5,3.67,120000,8,1,10
9672,Software,22,0,1,Yes,Sentinel,4,3.41,51000,4,1,10
9673,Hardware,49,1,2,Yes,Diplomat,5,3.45,114200,8,1,10
9674,Software,37,1,11,Yes,Diplomat,4,1.17,64600,9,1,10
9675,Hardware,37,1,1,Yes,Explorer,4,3.04,80600,9,1,10
9676,Software,28,0,1,No,Explorer,2,1.61,44000,8,1,10
9677,Hardware,58,0,10,Yes,Analyst,0,1.24,56000,2,1,10
9678,Hardware,43,0,1,Yes,Diplomat,3,3.57,117000,9,1,10
9679,Software,48,0,2,Yes,Diplomat,2,3.16,84000,7,1,10
9680,Hardware,63,0,2,Yes,Analyst,3,2.19,69000,6,1,10
9681,Software,37,0,1,Yes,Explorer,4,3.61,107000,9,1,10
9682,Software,36,1,2,Yes,Explorer,1,3.7,70800,9,1,10
9683,Software,42,1,1,Yes,Sentinel,4,3.43,69600,9,1,10
9684,Software,38,0,4,Yes,Diplomat,0,1.28,58000,4,1,10
9685,Hardware,53,1,2,Yes,Sentinel,2,2.77,57400,6,1,10
9686,Hardware,49,0,3,No,Explorer,2,3.75,70000,8,1,10
9687,Software,43,1,1,No,Explorer,6,2.86,99400,9,1,10
9688,Hardware,58,0,1,No,Explorer,3,2.23,79000,7,1,10
9689,Software,41,1,2,Yes,Explorer,3,3.24,84800,6,1,10
9690,Hardware,30,0,5,Yes,Analyst,3,2.52,84000,5,1,10
9691,Hardware,47,0,1,Yes,Diplomat,3,2.37,66000,5,1,10
9692,Software,30,1,1,No,Explorer,2,2.79,51000,6,1,10
9693,Software,33,0,1,Yes,Explorer,6,2.48,110000,7,1,10
9694,Software,23,1,2,Yes,Analyst,4,3.55,49400,10,1,10
9695,Hardware,32,0,2,Yes,Explorer,2,4,102000,9,1,10
9696,Hardware,51,0,2,Yes,Diplomat,3,3.54,70000,5,1,10
9697,Software,49,0,2,No,Diplomat,2,1.6,61000,4,1,10
9698,Hardware,64,0,2,Yes,Diplomat,1,2.19,78000,7,1,10
9699,Hardware,59,0,8,No,Diplomat,4,2.68,90000,10,1,10
9700,Software,48,1,2,Yes,Analyst,4,3.78,62400,4,1,10
9701,Software,50,0,1,No,Sentinel,4,2.83,56000,3,1,10
9702,Software,25,1,1,Yes,Diplomat,5,2.56,69000,10,1,10
9703,Software,25,0,2,Yes,Diplomat,3,3.58,88000,9,1,10
9704,Software,50,1,1,Yes,Explorer,5,3.64,171000,8,1,10
9705,Hardware,48,1,2,No,Diplomat,3,1.54,67400,5,1,10
9706,Software,50,0,2,Yes,Explorer,3,3.3,51000,5,1,10
9707,Software,46,0,5,No,Diplomat,1,3.49,83000,7,1,10
9708,Software,52,0,8,Yes,Diplomat,5,3.8,146000,9,1,10
9709,Software,43,0,1,Yes,Explorer,4,1.41,65000,4,1,10
9710,Software,42,1,2,Yes,Explorer,3,4,114600,8,1,10
9711,Software,21,0,4,Yes,Explorer,2,2.73,66000,8,1,10
9712,Hardware,64,0,2,Yes,Analyst,1,1.93,54000,4,1,10
9713,Software,29,1,1,Yes,Explorer,2,1.78,47200,4,1,10
9714,Hardware,60,1,1,Yes,Analyst,4,3.58,69000,6,1,10
9715,Software,21,1,2,Yes,Explorer,3,1.94,52800,8,1,10
9716,Hardware,34,0,1,Yes,Diplomat,4,1.77,95000,6,1,10
9717,Hardware,52,0,2,No,Explorer,2,3.59,59000,6,1,10
9718,Hardware,57,1,2,Yes,Explorer,2,3.04,84600,6,1,10
9719,Hardware,38,0,2,Yes,Diplomat,3,2.01,90000,6,1,10
9720,Software,36,0,1,Yes,Sentinel,5,3.78,113000,7,1,10
9721,Hardware,64,1,1,Yes,Diplomat,4,3.98,121200,9,1,10
9722,Hardware,64,0,2,Yes,Diplomat,2,4,123000,8,1,10
9723,Hardware,25,1,2,Yes,Explorer,4,2.29,54000,8,1,10
9724,Hardware,59,0,2,Yes,Explorer,4,2.81,127000,10,1,10
9725,Software,38,1,2,Yes,Sentinel,4,2.54,57400,5,1,10
9726,Hardware,59,1,5,No,Diplomat,5,1.65,75200,7,1,10
9727,Hardware,30,1,1,Yes,Sentinel,2,2.99,83000,4,1,10
9728,Hardware,47,0,1,Yes,Explorer,3,1.48,92000,6,1,10
9729,Hardware,41,1,2,Yes,Explorer,1,2.2,47800,5,1,10
9730,Software,26,1,1,Yes,Sentinel,1,1.66,36800,4,1,10
9731,Software,36,0,2,Yes,Explorer,6,1.37,115000,6,1,10
9732,Software,25,1,1,Yes,Diplomat,4,2.54,52000,8,1,10
9733,Software,24,1,1,Yes,Analyst,1,3.6,60200,4,1,10
9734,Software,49,1,1,Yes,Analyst,2,3.42,53200,3,1,10
9735,Software,55,1,2,Yes,Explorer,4,1.38,64000,5,1,10
9736,Software,51,1,1,Yes,Explorer,3,3.98,103800,8,1,10
9737,Hardware,27,1,2,Yes,Explorer,0,1.83,40600,3,1,10
9738,Software,40,1,1,Yes,Sentinel,4,2.94,57000,5,1,10
9739,Software,56,0,1,Yes,Diplomat,6,1.36,96000,8,1,10
9740,Hardware,26,0,4,No,Diplomat,3,2.79,52000,5,1,10
9741,Software,35,1,1,Yes,Sentinel,3,2.36,65000,3,1,10
9742,Software,45,0,3,Yes,Diplomat,1,3.65,123000,6,1,10
9743,Hardware,36,1,2,Yes,Analyst,3,3.27,58800,3,1,10
9744,Software,35,0,1,Yes,Explorer,0,3.9,78000,5,1,10
9745,Software,47,0,2,Yes,Explorer,2,2.52,64000,10,1,10
9746,Software,53,0,1,Yes,Diplomat,3,1.87,85000,4,1,10
9747,Software,49,0,1,Yes,Explorer,4,3.48,107000,5,1,10
9748,Hardware,37,0,1,Yes,Diplomat,1,3.48,94000,4,1,10
9749,Software,47,0,2,Yes,Analyst,1,3.59,82000,7,1,10
9750,Hardware,32,0,6,No,Diplomat,1,2.89,62000,7,1,10
9751,Software,33,0,2,Yes,Explorer,0,2.24,65000,5,1,10
9752,Software,54,0,2,Yes,Diplomat,5,2.11,89000,8,1,10
9753,Software,41,1,2,Yes,Analyst,2,2.59,47800,4,1,10
9754,Hardware,63,1,2,No,Diplomat,3,2.44,72400,8,1,10
9755,Hardware,32,0,9,Yes,Explorer,2,2.67,60000,5,1,10
9756,Software,48,0,10,Yes,Analyst,0,2.75,46000,3,1,10
9757,Software,48,0,6,Yes,Diplomat,2,2.15,68000,10,1,10
9758,Software,22,1,1,Yes,Explorer,1,1.36,57600,4,1,10
9759,Hardware,32,0,2,Yes,Explorer,1,3.47,67000,5,1,10
9760,Hardware,64,0,5,Yes,Diplomat,1,4,93000,9,1,10
9761,Software,39,1,6,Yes,Diplomat,2,2.12,73200,10,1,10
9762,Hardware,61,0,11,Yes,Explorer,1,1.67,86000,9,1,10
9763,Hardware,40,1,1,Yes,Diplomat,1,3.26,77000,5,1,10
9764,Software,45,1,5,No,Diplomat,4,3.08,60000,7,1,10
9765,Hardware,48,0,13,No,Diplomat,4,3.33,81000,9,1,10
9766,Software,34,1,2,Yes,Analyst,1,1.63,50200,3,1,10
9767,Software,55,1,1,Yes,Diplomat,4,2.98,75000,8,1,10
9768,Hardware,44,0,2,Yes,Explorer,6,2.77,125000,8,1,10
9769,Software,31,0,2,Yes,Sentinel,6,3.11,75000,5,1,10
9770,Hardware,38,1,2,Yes,Sentinel,4,1.18,56400,3,1,10
9771,Software,54,1,1,Yes,Analyst,3,3.03,73200,5,1,10
9772,Software,56,1,2,No,Diplomat,3,3.26,71800,7,1,10
9773,Hardware,50,0,4,Yes,Diplomat,1,1.71,62000,8,1,10
9774,Hardware,50,1,2,Yes,Diplomat,6,3.56,160000,8,1,10
9775,Software,29,0,1,Yes,Explorer,5,2.8,87000,8,1,10
9776,Software,22,0,2,Yes,Analyst,4,1.87,46000,5,1,10
9777,Software,53,1,1,Yes,Sentinel,3,3.72,41400,3,1,10
9778,Hardware,53,0,2,No,Explorer,4,2.19,78000,5,1,10
9779,Hardware,40,1,11,Yes,Explorer,3,2.57,104000,8,1,10
9780,Software,33,0,7,Yes,Analyst,4,1.21,90000,9,1,10
9781,Hardware,59,0,4,Yes,Diplomat,1,2.32,63000,5,1,10
9782,Hardware,56,0,2,Yes,Sentinel,3,2.13,64000,6,1,10
9783,Hardware,51,0,2,Yes,Diplomat,2,3.02,125000,10,1,10
9784,Software,35,1,2,Yes,Diplomat,4,2.06,65000,6,1,10
9785,Software,32,1,1,Yes,Diplomat,3,2.66,74600,6,1,10
9786,Software,42,0,12,Yes,Diplomat,2,3.23,104000,9,1,10
9787,Hardware,43,0,3,Yes,Explorer,5,2.79,153000,10,1,10
9788,Hardware,59,0,2,Yes,Diplomat,3,2.69,82000,8,1,10
9789,Software,39,0,2,Yes,Analyst,4,1.54,70000,3,1,10
9790,Software,28,0,5,Yes,Sentinel,4,3.43,50000,4,1,10
9791,Software,27,0,3,No,Sentinel,3,2.79,47000,4,1,10
9792,Software,30,0,5,Yes,Diplomat,6,3.86,124000,10,1,10
9793,Software,22,0,1,Yes,Diplomat,4,3.8,85000,9,1,10
9794,Hardware,32,1,4,No,Diplomat,1,2.24,55600,4,1,10
9795,Software,48,0,1,Yes,Sentinel,3,2.17,52000,6,1,10
9796,Software,32,0,2,No,Explorer,2,1.9,49000,8,1,10
9797,Software,41,1,10,Yes,Diplomat,3,2.68,111800,8,1,11
9798,Hardware,41,0,1,Yes,Explorer,5,3.12,105000,8,1,11
9799,Hardware,51,1,2,Yes,Sentinel,6,3.54,120800,10,1,11
9800,Software,41,0,1,Yes,Explorer,1,2.04,64000,4,1,11
9801,Software,26,0,2,Yes,Sentinel,4,2.22,68000,6,1,11
9802,Software,54,1,2,No,Explorer,3,3.59,63200,7,1,11
9803,Software,54,0,2,Yes,Analyst,6,3.96,128000,7,1,11
9804,Software,33,0,1,Yes,Diplomat,1,2.37,47000,3,1,11
9805,Software,28,1,1,No,Explorer,4,3.3,76400,10,1,11
9806,Hardware,63,1,3,Yes,Sentinel,1,3.39,61400,4,1,11
9807,Hardware,29,0,1,Yes,Explorer,0,3.41,50000,6,1,11
9808,Hardware,60,1,3,No,Diplomat,4,2.96,59000,5,1,11
9809,Hardware,46,1,1,Yes,Explorer,3,4,111800,9,1,11
9810,Software,36,0,6,Yes,Analyst,4,1.96,62000,7,1,11
9811,Hardware,44,0,1,Yes,Diplomat,4,2.24,84000,5,1,11
9812,Software,54,0,2,Yes,Explorer,4,1.62,106000,4,1,11
9813,Software,57,0,2,Yes,Sentinel,3,1.15,57000,3,1,11
9814,Software,55,0,7,Yes,Explorer,2,3,84000,9,1,11
9815,Software,48,0,7,Yes,Explorer,3,1.96,82000,6,1,11
9816,Hardware,61,0,2,No,Explorer,0,3.79,79000,5,1,11
9817,Software,42,1,2,No,Explorer,2,2.93,73600,5,1,11
9818,Software,51,0,2,Yes,Diplomat,4,3.35,119000,9,1,11
9819,Software,45,0,2,Yes,Diplomat,3,3.32,127000,9,1,11
9820,Software,30,1,2,Yes,Diplomat,3,3.48,92000,9,1,11
9821,Hardware,57,0,10,Yes,Sentinel,0,3.11,88000,6,1,11
9822,Software,24,0,2,Yes,Explorer,2,2.62,57000,8,1,11
9823,Hardware,52,0,1,Yes,Diplomat,1,2.21,75000,5,1,11
9824,Hardware,61,0,5,Yes,Diplomat,2,2.37,116000,5,1,11
9825,Software,47,1,1,Yes,Analyst,2,2.52,48600,2,1,11
9826,Software,49,1,2,Yes,Diplomat,1,3.72,102200,7,1,11
9827,Hardware,56,0,1,Yes,Explorer,2,2.66,90000,10,1,11
9828,Hardware,34,1,3,No,Analyst,3,3.75,80200,4,1,11
9829,Software,33,1,2,No,Explorer,1,3.32,73400,4,1,11
9830,Hardware,47,1,1,Yes,Sentinel,5,2.5,56600,4,1,11
9831,Hardware,25,1,8,Yes,Diplomat,6,1.24,57000,7,1,11
9832,Hardware,53,0,1,Yes,Explorer,2,2.28,66000,5,1,11
9833,Software,21,0,4,No,Explorer,3,3.17,43000,6,1,11
9834,Hardware,51,0,4,Yes,Explorer,4,2.02,116000,10,1,11
9835,Software,36,0,7,No,Diplomat,2,2.53,52000,7,1,11
9836,Hardware,31,0,1,Yes,Explorer,5,2.4,58000,8,1,11
9837,Software,44,0,9,Yes,Diplomat,4,2.2,70000,9,1,11
9838,Software,31,1,1,No,Diplomat,2,2.19,38800,3,1,11
9839,Hardware,60,1,1,Yes,Explorer,2,2,60000,5,1,11
9840,Hardware,36,1,1,Yes,Explorer,4,2.57,78800,9,1,11
9841,Hardware,40,0,1,No,Explorer,1,2.08,59000,7,1,11
9842,Software,51,1,7,Yes,Analyst,4,3.04,82800,9,1,11
